Research ID,Batch ID,Medical Marijuana Center,Medical Marijuana Cultivation License,MM Manufacturer's,Manufacturer's License,Retail Marijuana Cultivation License,Retail Store,Retail Products Manufacturing
CO4502877b,B370 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B495 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B625 Skunk #1,,,,,403R-00312 and 403R-01399,,
CO4502877b,B248 Kush Rise,,,,,403R-00312 and 403R-01399,,
CO4502877b,B371 Sour Tangerine Smoothie,,,,,403R-00312 and 403R-01399,,
CO4502877b,B496 Lilac Diesel,,,,,403R-00312 and 403R-01399,,
CO4502877b,B626 Smoothie,,,,,403R-00312 and 403R-01399,,
CO4502877b,B249 Gelato Cake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B372 Afternoon Delight,,,,,403R-00312 and 403R-01399,,
CO4502877b,B497 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B627 Strawberry Cheesecake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B250 Nina Limone,,,,,403R-00312 and 403R-01399,,
CO4502877b,B373 Blueberry Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B498 Mandarin Sunset,,,,,403R-00312 and 403R-01399,,
CO4502877b,B628 Strawberry Guava,,,,,403R-00312 and 403R-01399,,
CO4502877b,B251 Bubblegum,,,,,403R-00312 and 403R-01399,,
CO4502877b,B374 Gelato Cake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B499 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B629 Super Lemon Haze,,,,,403R-00312 and 403R-01399,,
CO4502877b,B252 Silver Nina,,,,,403R-00312 and 403R-01399,,
CO4502877b,B375 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B500 Nina's Web,,,,,403R-00312 and 403R-01399,,
CO4502877b,B630 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B253 Mujica Suave,,,,,403R-00312 and 403R-01399,,
CO4502877b,B376 Lilac Diesel,,,,,403R-00312 and 403R-01399,,
CO4502877b,B501 Robert Plant,,,,,403R-00312 and 403R-01399,,
CO4502877b,B632 Banana OG,,,,,403R-00312 and 403R-01399,,
CO4502877b,B255 Golden Goat,,,,,403R-00312 and 403R-01399,,
CO4502877b,B377 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B502 Rotten Rozay,,,,,403R-00312 and 403R-01399,,
CO4502877b,B633 Crescendo,,,,,403R-00312 and 403R-01399,,
CO4502877b,B256 Sour Tangerine Smoothie,,,,,403R-00312 and 403R-01399,,
CO4502877b,B378 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B503 Skunk #1,,,,,403R-00312 and 403R-01399,,
CO4502877b,B634 Don Carlos,,,,,403R-00312 and 403R-01399,,
CO4502877b,B257 Pure Moods,,,,,403R-00312 and 403R-01399,,
CO4502877b,B379 Afternoon Delight,,,,,403R-00312 and 403R-01399,,
CO4502877b,B507 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B635 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B259 Mr. E,,,,,403R-00312 and 403R-01399,,
CO4502877b,B380 Blueberry Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B507 Mendo Purps F2,,,,,403R-00312 and 403R-01399,,
CO4502877b,B260 Afternoon Delight,,,,,403R-00312 and 403R-01399,,
CO4502877b,B381 Gelato Cake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B508 Bubblegum,,,,,403R-00312 and 403R-01399,,
CO4502877b,B261 Purple Punch,,,,,403R-00312 and 403R-01399,,
CO4502877b,B382 Golden Goat,,,,,403R-00312 and 403R-01399,,
CO4502877b,B509 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B638 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B262 Karl Malone,,,,,403R-00312 and 403R-01399,,
CO4502877b,B383 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B510 Grape Lean,,,,,403R-00312 and 403R-01399,,
CO4502877b,B639 Strawberry Cheesecake #17,,,,,403R-00312 and 403R-01399,,
CO4502877b,B263 Heaven Sativa,,,,,403R-00312 and 403R-01399,,
CO4502877b,B384 Lilac Diesel,,,,,403R-00312 and 403R-01399,,
CO4502877b,B512 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B641 Bitters,,,,,403R-00312 and 403R-01399,,
CO4502877b,B264 Runtz,,,,,403R-00312 and 403R-01399,,
CO4502877b,B385 Mandarin Cookies,,,,,403R-00312 and 403R-01399,,
CO4502877b,B513 Mendo Purps,,,,,403R-00312 and 403R-01399,,
CO4502877b,B642 Cheetah Piss,,,,,403R-00312 and 403R-01399,,
CO4502877b,B265 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B386 Mandarin Sunset,,,,,403R-00312 and 403R-01399,,
CO4502877b,B532 Crescendo,,,,,403R-00312 and 403R-01399,,
CO4502877b,B643 Don Carlos,,,,,403R-00312 and 403R-01399,,
CO4502877b,B266 Purple Cake Daddy,,,,,403R-00312 and 403R-01399,,
CO4502877b,B387 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B533 Durban Poison,,,,,403R-00312 and 403R-01399,,
CO4502877b,B644 Hella Jelly,,,,,403R-00312 and 403R-01399,,
CO4502877b,B269 Mandarin Sunset,,,,,403R-00312 and 403R-01399,,
CO4502877b,B388 Nina's Web,,,,,403R-00312 and 403R-01399,,
CO4502877b,B534 Golden Goat,,,,,403R-00312 and 403R-01399,,
CO4502877b,B645 Honey Banana,,,,,403R-00312 and 403R-01399,,
CO4502877b,B270 Quattro Kush,,,,,403R-00312 and 403R-01399,,
CO4502877b,B389 Quattro Kush,,,,,403R-00312 and 403R-01399,,
CO4502877b,B536 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B271 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B390 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B537 Mandarin Cookies,,,,,403R-00312 and 403R-01399,,
CO4502877b,B647 Mandarin Cookies,,,,,403R-00312 and 403R-01399,,
CO4502877b,B272 Suncakes,,,,,403R-00312 and 403R-01399,,
CO4502877b,B391 Suncakes,,,,,403R-00312 and 403R-01399,,
CO4502877b,B538 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B648 Oreoz,,,,,403R-00312 and 403R-01399,,
CO4502877b,B273 Nina's Web,,,,,403R-00312 and 403R-01399,,
CO4502877b,B393 Rotten Rozay,,,,,403R-00312 and 403R-01399,,
CO4502877b,B539 Skunk #1,,,,,403R-00312 and 403R-01399,,
CO4502877b,B649 Pancakes,,,,,403R-00312 and 403R-01399,,
CO4502877b,B274 Durban Poison,,,,,403R-00312 and 403R-01399,,
CO4502877b,B394 Gelato Cake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B540 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B650 Skunk #1,,,,,403R-00312 and 403R-01399,,
CO4502877b,B278 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B395 Gelato,,,,,403R-00312 and 403R-01399,,
CO4502877b,B541 Strawberry Cheesecake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B651 Smoothie,,,,,403R-00312 and 403R-01399,,
CO4502877b,B279 Gelato Cake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B396 Mandarin Cookies,,,,,403R-00312 and 403R-01399,,
CO4502877b,B542 Strawberry Guava,,,,,403R-00312 and 403R-01399,,
CO4502877b,B652 Strawberry Cheesecake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B280 Lilac Diesel,,,,,403R-00312 and 403R-01399,,
CO4502877b,B397 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B543 Super Lemon Haze,,,,,403R-00312 and 403R-01399,,
CO4502877b,B653 Strawberry Guava,,,,,403R-00312 and 403R-01399,,
CO4502877b,B281 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B398 Doobiebird Daydream,,,,,403R-00312 and 403R-01399,,
CO4502877b,B544 Tangerine Snow Day,,,,,403R-00312 and 403R-01399,,
CO4502877b,B658 Strawberry Guava,,,,,403R-00312 and 403R-01399,,
CO4502877b,B282 Mandarin Cookies,,,,,403R-00312 and 403R-01399,,
CO4502877b,B399 Runtz,,,,,403R-00312 and 403R-01399,,
CO4502877b,B545 Lilac Diesel,,,,,403R-00312 and 403R-01399,,
CO4502877b,B659 Durban Poison,,,,,403R-00312 and 403R-01399,,
CO4502877b,B283 Runtz,,,,,403R-00312 and 403R-01399,,
CO4502877b,B400 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B546 Rotten Rozay,,,,,403R-00312 and 403R-01399,,
CO4502877b,B660 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B284 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B401 Durban Poison,,,,,403R-00312 and 403R-01399,,
CO4502877b,B547 Mandarin Cookies,,,,,403R-00312 and 403R-01399,,
CO4502877b,B285 Nina's Web,,,,,403R-00312 and 403R-01399,,
CO4502877b,B402 Gelato Cake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B548 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B662 Rotten Rozay,,,,,403R-00312 and 403R-01399,,
CO4502877b,B286 Mandarin Sunset,,,,,403R-00312 and 403R-01399,,
CO4502877b,B403 Crescendo,,,,,403R-00312 and 403R-01399,,
CO4502877b,B550 Robert Plant,,,,,403R-00312 and 403R-01399,,
CO4502877b,B663 Smoothie,,,,,403R-00312 and 403R-01399,,
CO4502877b,B287 Quattro Kush,,,,,403R-00312 and 403R-01399,,
CO4502877b,B404 Durban Poison,,,,,403R-00312 and 403R-01399,,
CO4502877b,B551 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B665 Banana OG,,,,,403R-00312 and 403R-01399,,
CO4502877b,B288 Royal Huckleberry Kush,,,,,403R-00312 and 403R-01399,,
CO4502877b,B405 Gelato,,,,,403R-00312 and 403R-01399,,
CO4502877b,B552 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B666 Bubblegum,,,,,403R-00312 and 403R-01399,,
CO4502877b,B289 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B406 Gorilla Glue #4,,,,,403R-00312 and 403R-01399,,
CO4502877b,B553 Don Carlos,,,,,403R-00312 and 403R-01399,,
CO4502877b,B667 Don Carlos,,,,,403R-00312 and 403R-01399,,
CO4502877b,B290 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B408 Golden Goat,,,,,403R-00312 and 403R-01399,,
CO4502877b,B554 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B668 GhanDaddy,,,,,403R-00312 and 403R-01399,,
CO4502877b,B291 Runtz,,,,,403R-00312 and 403R-01399,,
CO4502877b,B409 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B555 Mendo Purps,,,,,403R-00312 and 403R-01399,,
CO4502877b,B669 Golden Goat,,,,,403R-00312 and 403R-01399,,
CO4502877b,B292 Mandarin Sunset,,,,,403R-00312 and 403R-01399,,
CO4502877b,B410 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B556 Bubblegum,,,,,403R-00312 and 403R-01399,,
CO4502877b,B670 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B293 Purple Cake Daddy,,,,,403R-00312 and 403R-01399,,
CO4502877b,B411 Nina's Web,,,,,403R-00312 and 403R-01399,,
CO4502877b,B557 Crescendo,,,,,403R-00312 and 403R-01399,,
CO4502877b,B671 Hindu Kush,,,,,403R-00312 and 403R-01399,,
CO4502877b,B294 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B412 Pure Moods,,,,,403R-00312 and 403R-01399,,
CO4502877b,B558 Golden Goat,,,,,403R-00312 and 403R-01399,,
CO4502877b,B672 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B295 Karl Malone,,,,,403R-00312 and 403R-01399,,
CO4502877b,B413 Golden Goat,,,,,403R-00312 and 403R-01399,,
CO4502877b,B559 Grape Lean,,,,,403R-00312 and 403R-01399,,
CO4502877b,B673 Mandarin Sunset,,,,,403R-00312 and 403R-01399,,
CO4502877b,B296 Gelato Cake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B414 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B560 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B674 Quattro Kush,,,,,403R-00312 and 403R-01399,,
CO4502877b,B297 Purple Punch,,,,,403R-00312 and 403R-01399,,
CO4502877b,B415 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B561 Lilac Diesel,,,,,403R-00312 and 403R-01399,,
CO4502877b,B676 Skunk #1,,,,,403R-00312 and 403R-01399,,
CO4502877b,B298 Silver Nina,,,,,403R-00312 and 403R-01399,,
CO4502877b,B416 Lilac Diesel,,,,,403R-00312 and 403R-01399,,
CO4502877b,B562 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877b,B677 Smoothie,,,,,403R-00312 and 403R-01399,,
CO4502877b,B299 Mandarin Cookies,,,,,403R-00312 and 403R-01399,,
CO4502877b,B417 Blueberry Headband,,,,,403R-00312 and 403R-01399,,
CO4502877b,B563 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877b,B678 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877b,B300 Crescendo,,,,,403R-00312 and 403R-01399,,
CO4502877b,B418 Tropicana Cookies,,,,,403R-00312 and 403R-01399,,
CO4502877b,B564 Robert Plant,,,,,403R-00312 and 403R-01399,,
CO4502877b,B679 Strawberry Cheesecake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B301 Gelato,,,,,403R-00312 and 403R-01399,,
CO4502877b,B419 Bubblegum,,,,,403R-00312 and 403R-01399,,
CO4502877b,B565 Skunk #1,,,,,403R-00312 and 403R-01399,,
CO4502877b,B680 Strawberry Guava,,,,,403R-00312 and 403R-01399,,
CO4502877b,B302 Gelato Cake,,,,,403R-00312 and 403R-01399,,
CO4502877b,B420 Afternoon Delight,,,,,403R-00312 and 403R-01399,,
CO4502877b,B566 Strawberry Guava,,,,,403R-00312 and 403R-01399,,
CO4502877b,B681 Super Lemon Haze,,,,,403R-00312 and 403R-01399,,
CO4502877b,B303 Girl Scout Cookies B,,,,,403R-00312 and 403R-01399,,
CO4502877,0013 Smoothie,,,,,403R-00312 and 403R-01399,,
CO4502877,B51 Meatbreath,,,,,403R-00312 and 403R-01399,,
CO4502877,B446 Grape Lean,,,,,403R-00312 and 403R-01399,,
CO4502877,B631 Mendo Purps,,,,,403R-00312 and 403R-01399,,
CO4502877,0029 Don Carlos,,,,,403R-00312 and 403R-01399,,
CO4502877,B54 Headband,,,,,403R-00312 and 403R-01399,,
CO4502877,B447 Rotten Rozay,,,,,403R-00312 and 403R-01399,,
CO4502877,B688 Hindu Kush,,,,,403R-00312 and 403R-01399,,
CO4502877,0037 Lost Tribe,,,,,403R-00312 and 403R-01399,,
CO4502877,B56 Don Carlos,,,,,403R-00312 and 403R-01399,,
CO4502877,B454 Super Lemon Haze,,,,,403R-00312 and 403R-01399,,
CO4502877,B689 Oreoz,,,,,403R-00312 and 403R-01399,,
CO4502877,0040 Ghan Daddy,,,,,403R-00312 and 403R-01399,,
CO4502877,B67 DonCarlos,,,,,403R-00312 and 403R-01399,,
CO4502877,B517 Snowball,,,,,403R-00312 and 403R-01399,,
CO4502877,B698 Don Carlos,,,,,403R-00312 and 403R-01399,,
CO4502877,0041 Meat Breath,,,,,403R-00312 and 403R-01399,,
CO4502877,B441 Mandarin Sunset,,,,,403R-00312 and 403R-01399,,
CO4502877,B529 Rotten Rozay,,,,,403R-00312 and 403R-01399,,
CO4502877,421 Mandarin Sunset,,,,,403R-00312 and 403R-01399,,
CO4502877b,1530 Cindy 99,,403-00790,,,,,
CO4502877b,1695 Lucy,,403-00790,,,,,
CO4502877b,1938 Cherry Lime Haze,,403-00790,,,,,
CO4502877b,3022 Tangerine Snow Day,,403-00790,,,,,
CO4502877b,1531 Blueberry Headband,,403-00790,,,,,
CO4502877b,1696 Tangerine Sunrise,,403-00790,,,,,
CO4502877b,1939 Robert Plant,,403-00790,,,,,
CO4502877b,3024 Gelato,,403-00790,,,,,
CO4502877b,1532 Bubblegum,,403-00790,,,,,
CO4502877b,1697 Pakistani,,403-00790,,,,,
CO4502877b,1940 Gelato,,403-00790,,,,,
CO4502877b,3025 Rotten Rozay,,403-00790,,,,,
CO4502877b,1533 Mandarin Cookies,,403-00790,,,,,
CO4502877b,1698 Golden Goat,,403-00790,,,,,
CO4502877b,1941 Blueberry Headband,,403-00790,,,,,
CO4502877b,3026 Bubblegum,,403-00790,,,,,
CO4502877b,1534 Cannatonic,,403-00790,,,,,
CO4502877b,1699 Purple Train,,403-00790,,,,,
CO4502877b,1943 Lilac Diesel,,403-00790,,,,,
CO4502877b,3027 Tropicana Cookies,,403-00790,,,,,
CO4502877b,1535 Hibiscus Sunrise,,403-00790,,,,,
CO4502877b,1700 Hibiscus Sunrise,,403-00790,,,,,
CO4502877b,1944 Cheese Quake,,403-00790,,,,,
CO4502877b,3029 Meat Breath,,403-00790,,,,,
CO4502877b,1536 Blue Dream,,403-00790,,,,,
CO4502877b,1701 Gelato,,403-00790,,,,,
CO4502877b,1945 Gelato Cake,,403-00790,,,,,
CO4502877b,3031 Ukulele,,403-00790,,,,,
CO4502877b,1537 Lost Tribe,,403-00790,,,,,
CO4502877b,1703 Cherry Lime Haze,,403-00790,,,,,
CO4502877b,1946 Mandarin Cookies,,403-00790,,,,,
CO4502877b,3044 Grape Lean,,403-00790,,,,,
CO4502877b,1538 Tangerine Snowday,,403-00790,,,,,
CO4502877b,1704 Bubblegum,,403-00790,,,,,
CO4502877b,1947 Chunky Berry Sorbet,,403-00790,,,,,
CO4502877b,3048 Meat Breath,,403-00790,,,,,
CO4502877b,1539 Lucy,,403-00790,,,,,
CO4502877b,1705 Gelato Cake,,403-00790,,,,,
CO4502877b,1948 Golden Goat,,403-00790,,,,,
CO4502877b,3052 Tropicana Cookies,,403-00790,,,,,
CO4502877b,1540 Golden Goat,,403-00790,,,,,
CO4502877b,1706 Gupta,,403-00790,,,,,
CO4502877b,1950 Cherry Lime Haze,,403-00790,,,,,
CO4502877b,3054 Gelato Cake,,403-00790,,,,,
CO4502877b,1541 Cherry Lime Haze,,403-00790,,,,,
CO4502877b,1707 Blueberry Headband,,403-00790,,,,,
CO4502877b,1951 Mandarin Cookies,,403-00790,,,,,
CO4502877b,3060 Bubblegum,,403-00790,,,,,
CO4502877b,1543 Green Crack,,403-00790,,,,,
CO4502877b,1708 Crescendo,,403-00790,,,,,
CO4502877b,1952 Bubblegum,,403-00790,,,,,
CO4502877b,3062 Smoothie,,403-00790,,,,,
CO4502877b,1544 Cheese Quake,,403-00790,,,,,
CO4502877b,1709 Cheese Quake,,403-00790,,,,,
CO4502877b,1953 Lilac Diesel,,403-00790,,,,,
CO4502877b,3063 Rotten Rozay,,403-00790,,,,,
CO4502877b,1545 Hoku Moku,,403-00790,,,,,
CO4502877b,1710 Thelonius Skunk,,403-00790,,,,,
CO4502877b,1954 Gelato Cake,,403-00790,,,,,
CO4502877b,3064 Afternoon Delight,,403-00790,,,,,
CO4502877b,1546 Mile High Purps,,403-00790,,,,,
CO4502877b,1720 Hoku Moku,,403-00790,,,,,
CO4502877b,1955 Robert Plant,,403-00790,,,,,
CO4502877b,3066 Meat Breath,,403-00790,,,,,
CO4502877b,1547 Girl Scout Cookie,,403-00790,,,,,
CO4502877b,1721 Robert Plant,,403-00790,,,,,
CO4502877b,1956 Afternoon Delight,,403-00790,,,,,
CO4502877b,3067 Robert Plant,,403-00790,,,,,
CO4502877b,1548 Gupta,,403-00790,,,,,
CO4502877b,1722 Cherry Lime Haze,,403-00790,,,,,
